uid	iid	label	time
301	772	0	882078250
301	552	0	882078267
301	162	0	882078287
301	232	1	882078287
301	755	1	882078308
301	155	0	882078308
301	363	1	882078326
301	90	0	882078360
301	62	0	882078419
301	99	1	882078419
301	142	0	882078420
301	380	1	882078459
301	29	1	882078492
301	797	1	882078558
301	231	0	882078580
301	1074	0	882078580
301	67	0	882078621
301	790	1	882078621
301	393	0	882078735
301	959	1	882078778
301	1035	1	882078809
301	554	0	882078830
301	631	0	882078882
301	80	0	882078883
301	849	1	882078883
301	53	0	882078883
301	802	0	882078883
301	91	0	882078906
301	1135	0	882078906
301	737	0	882078906
301	51	1	882078928
301	559	1	882078955
301	219	1	882078955
301	447	1	882078955
301	43	1	882078994
301	94	1	882079172
301	576	1	882079199
301	1230	0	882079221
301	771	0	882079256
301	1112	1	882079294
301	384	1	882079315
301	373	1	882079334
301	665	0	882079334
301	1091	0	882079353
301	395	0	882079384
301	120	0	882079423
484	257	1	882079956
484	255	0	882079980
207	517	0	882081278
207	805	0	882081278
207	1226	0	882081278
385	855	1	882081995
506	1016	1	882100828
506	484	1	882100828
506	410	0	882100955
825	245	1	882109193
825	289	0	882109193
825	687	1	882109250
825	325	1	882109250
860	311	1	882120528
870	631	0	882123130
870	333	0	882123130
870	732	0	882123355
870	132	1	882123548
870	566	0	882123618
870	644	0	882123665
870	443	0	882123736
69	334	0	882125962
69	235	0	882126048
69	282	0	882126048
69	9	1	882126086
69	7	1	882126086
69	628	0	882126125
69	123	1	882126125
69	1144	1	882126156
69	240	0	882126156
69	1017	1	882126156
69	256	1	882126156
69	763	0	882126156
76	343	0	882129361
76	517	1	882129432
76	514	1	882129456
556	302	1	882135437
556	319	0	882135437
556	286	1	882135437
556	327	1	882135508
556	268	1	882135646
556	340	1	882135646
556	288	1	882135646
556	325	0	882135684
556	324	1	882135805
556	294	0	882135855
556	321	1	882135994
556	243	0	882135994
556	988	0	882135994
556	323	0	882136058
556	1065	1	882136162
556	64	1	882136162
556	173	0	882136162
556	178	1	882136162
556	170	1	882136162
556	209	1	882136162
556	479	1	882136162
556	507	1	882136205
556	604	1	882136205
556	127	1	882136205
556	523	1	882136205
378	292	0	882136243
556	496	1	882136252
556	48	1	882136252
556	318	1	882136252
556	134	1	882136252
556	135	0	882136252
556	132	1	882136396
556	707	0	882136396
556	133	1	882136396
556	187	1	882136396
556	513	1	882136396
556	427	1	882136440
556	603	1	882136440
556	192	1	882136440
556	482	1	882136440
556	12	1	882136440
556	172	1	882136441
556	520	1	882136441
13	258	1	882139327
13	872	0	882139327
13	319	1	882139327
13	182	1	882139347
13	430	1	882139495
13	135	1	882139541
13	318	0	882139686
13	792	1	882139686
13	766	1	882139686
13	837	1	882139717
13	89	1	882139717
13	510	1	882139717
13	175	1	882139717
13	79	0	882139746
13	517	1	882139746
13	656	1	882139746
13	836	0	882139746
13	445	1	882139774
13	170	1	882139774
13	483	1	882139774
13	861	0	882139774
13	484	1	882139804
13	279	1	882139804
13	137	1	882139804
13	639	0	882139804
13	811	1	882139829
13	174	1	882139829
13	657	1	882139829
13	178	1	882139829
13	813	0	882139863
13	48	1	882139863
13	511	1	882139863
13	173	0	882139863
13	709	1	882139863
13	45	0	882139863
13	223	1	882139901
13	153	1	882139901
13	498	1	882139901
13	868	1	882139901
13	835	0	882139901
13	847	1	882139937
13	799	1	882139937
13	285	1	882139937
13	23	1	882139937
13	193	1	882139937
13	58	1	882139966
13	604	1	882139966
13	851	1	882139966
13	848	1	882140001
13	199	1	882140001
13	50	1	882140001
13	8	1	882140001
13	132	1	882140002
13	211	1	882140002
13	646	1	882140037
13	64	1	882140037
13	481	0	882140038
13	265	1	882140038
13	507	0	882140070
13	772	0	882140070
13	160	1	882140070
13	651	1	882140070
13	96	1	882140104
13	95	1	882140104
13	531	0	882140104
13	601	1	882140104
13	276	1	882140104
13	855	1	882140130
13	606	1	882140130
13	188	1	882140130
13	497	1	882140166
13	224	1	882140166
13	100	1	882140166
13	491	1	882140166
13	187	1	882140205
13	9	0	882140205
13	143	0	882140205
13	529	1	882140206
13	493	1	882140206
13	647	1	882140206
13	179	0	882140206
13	527	1	882140252
13	518	1	882140252
13	663	1	882140252
13	234	1	882140252
13	222	0	882140285
13	237	1	882140285
13	32	1	882140286
13	463	1	882140318
13	612	1	882140318
13	204	1	882140318
13	850	1	882140318
13	181	1	882140354
13	172	1	882140355
13	519	1	882140355
13	740	0	882140355
13	482	1	882140355
13	505	0	882140389
13	228	1	882140389
13	421	0	882140389
13	789	1	882140389
13	650	0	882140425
13	522	1	882140425
13	59	1	882140425
13	508	0	882140426
13	806	1	882140426
13	471	0	882140455
13	116	1	882140455
13	210	0	882140455
13	176	0	882140455
13	863	1	882140487
13	22	1	882140487
13	1	0	882140487
13	462	1	882140487
13	568	0	882140552
13	61	1	882140552
13	200	0	882140552
13	157	0	882140552
13	317	1	882140552
13	492	1	882140552
13	196	1	882140552
13	443	1	882140588
13	111	1	882140588
13	428	1	882140588
13	150	1	882140588
13	467	1	882140588
13	215	1	882140588
13	631	0	882140624
13	208	1	882140624
13	382	0	882140624
13	525	1	882140624
13	485	0	882140624
13	747	1	882140624
13	735	0	882140690
13	610	0	882140690
13	70	0	882140691
13	506	1	882140691
13	509	1	882140691
13	673	0	882140691
13	754	1	882140718
13	339	0	882140718
13	301	0	882140718
13	321	0	882140740
13	338	0	882140740
13	289	0	882140759
13	877	0	882140792
13	322	0	882140792
13	678	0	882140792
13	748	1	882140792
13	326	0	882140792
13	884	0	882140814
13	323	0	882140848
13	264	1	882140848
13	883	0	882140848
13	260	0	882140848
13	336	0	882140848
13	292	1	882140867
13	887	1	882140867
13	360	1	882140926
13	880	0	882140966
13	243	0	882140966
13	526	0	882141053
13	110	0	882141130
13	180	1	882141248
455	343	1	882141285
13	209	0	882141306
13	109	1	882141306
13	523	1	882141306
13	4	1	882141306
13	659	0	882141335
13	154	1	882141335
13	762	1	882141336
455	508	1	882141385
13	435	1	882141392
13	152	1	882141393
13	42	1	882141393
13	821	0	882141393
13	716	1	882141393
13	202	1	882141425
13	865	1	882141425
13	455	0	882141425
13	805	1	882141458
13	763	0	882141458
13	414	1	882141458
13	367	0	882141458
13	652	1	882141458
13	502	1	882141458
13	194	1	882141458
13	287	0	882141459
13	66	0	882141485
13	73	0	882141485
13	88	1	882141485
13	516	1	882141485
13	845	0	882141503
13	787	0	882141582
13	163	0	882141582
13	629	0	882141582
455	279	0	882141582
13	13	1	882141617
13	393	0	882141617
13	732	1	882141617
13	167	1	882141659
13	692	1	882141659
13	25	0	882141686
13	67	0	882141686
13	791	1	882141686
455	1171	0	882141702
13	869	0	882141727
13	396	0	882141727
13	72	1	882141727
13	239	1	882141752
13	384	0	882141814
13	866	0	882141814
13	818	0	882141814
13	290	1	882141814
13	585	1	882141814
13	235	0	882141841
13	790	0	882141841
13	793	1	882141841
13	401	0	882141841
13	712	1	882141872
13	409	0	882141872
13	90	0	882141872
13	451	0	882141872
13	864	1	882141924
13	819	0	882141924
13	871	0	882141924
13	411	0	882141924
13	785	0	882141924
13	846	0	882141997
13	764	0	882141997
13	804	0	882141997
13	410	0	882141997
13	476	0	882141997
13	158	0	882142057
13	780	0	882142057
13	94	0	882142057
69	98	1	882145375
69	265	1	882145400
69	182	1	882145400
69	56	1	882145428
69	48	1	882145428
69	109	0	882145428
69	427	0	882145465
69	234	1	882145505
69	79	1	882145524
69	197	1	882145548
69	172	1	882145548
69	174	1	882145548
279	890	0	882146458
279	541	0	882146458
279	66	0	882146492
279	152	1	882146492
279	88	0	882146554
256	294	0	882150053
256	319	0	882150053
256	538	1	882150122
256	288	1	882150122
256	322	1	882150152
256	245	1	882150152
256	989	1	882150192
256	748	1	882150192
256	678	1	882150192
256	984	0	882150192
256	243	1	882150193
256	323	1	882150193
256	988	1	882150193
256	222	1	882150313
256	283	0	882150313
256	117	1	882150313
256	100	1	882150313
256	932	0	882150508
256	123	0	882150508
256	125	1	882150552
256	1289	1	882150552
256	1051	1	882150552
256	25	1	882150552
256	742	1	882150552
256	471	1	882150644
256	15	1	882150644
256	9	1	882150644
256	237	1	882150644
256	628	1	882150848
256	1086	1	882150943
256	1	1	882150980
256	282	0	882151017
256	7	1	882151017
256	925	1	882151017
256	975	0	882151017
256	591	1	882151017
256	819	1	882151052
256	473	1	882151088
256	546	1	882151088
256	405	1	882151088
256	118	1	882151123
256	121	1	882151123
256	756	1	882151167
256	280	1	882151167
256	846	1	882151167
256	866	1	882151198
256	276	0	882151198
256	274	1	882151456
256	741	1	882151517
256	278	1	882151517
256	685	1	882151576
256	284	1	882151576
256	864	1	882151623
256	151	1	882151623
256	1028	1	882151690
256	220	0	882151690
256	1047	1	882151743
256	815	1	882151743
256	620	0	882151743
256	472	1	882152471
256	597	1	882152509
256	147	1	882152540
256	1150	1	882152570
256	1040	0	882152604
256	225	1	882152605
256	406	0	882152605
256	982	0	882152630
256	291	1	882152630
256	1033	1	882152838
256	476	1	882152914
256	831	1	882152943
256	930	0	882153258
256	370	0	882153321
256	1061	1	882153321
54	255	0	882153415
256	235	0	882153668
256	1114	1	882153699
256	106	1	882153724
256	829	1	882153751
256	460	1	882153987
256	977	1	882154058
540	269	1	882156584
540	258	1	882156584
540	286	1	882156584
540	333	1	882156617
540	294	1	882156617
540	300	0	882156618
540	343	1	882156677
540	332	1	882156677
540	340	1	882156710
540	310	1	882156710
540	270	1	882156731
374	150	1	882156767
540	323	0	882156851
540	100	1	882156948
540	50	1	882156948
540	9	1	882156965
540	508	1	882156983
540	475	1	882156983
374	880	1	882156984
540	281	0	882157011
540	125	0	882157011
540	7	1	882157011
540	150	0	882157036
540	591	0	882157036
540	181	1	882157060
540	276	1	882157061
540	15	0	882157084
540	293	1	882157084
540	515	1	882157105
540	126	0	882157105
540	596	1	882157126
540	1	0	882157126
540	121	0	882157148
540	111	1	882157148
540	628	0	882157148
540	245	0	882157172
540	825	1	882157172
540	250	1	882157172
540	109	1	882157194
540	222	1	882157224
540	1014	1	882157224
36	307	1	882157227
36	333	1	882157227
36	288	1	882157227
540	597	1	882157248
36	269	0	882157258
36	748	1	882157285
36	310	1	882157327
36	319	0	882157356
36	289	0	882157356
36	873	0	882157386
36	682	0	882157386
36	268	0	882157418
36	875	0	882157470
540	455	1	882157477
540	1011	1	882157509
540	20	1	882157509
540	820	0	882157545
540	762	1	882157545
36	261	1	882157581
36	1026	1	882157581
36	883	1	882157581
36	882	1	882157581
36	878	1	882157581
36	358	1	882157581
540	742	1	882157584
540	257	1	882157584
540	13	1	882157585
540	405	0	882157612
540	147	0	882157612
540	25	1	882157635
540	1048	1	882157635
540	274	1	882157662
540	1016	1	882157662
540	240	0	882157662
540	473	0	882157687
540	249	0	882157687
540	471	1	882157706
374	819	0	882157793
374	832	0	882157930
374	756	0	882157967
374	1094	1	882158020
374	225	0	882158071
374	934	0	882158146
374	120	0	882158147
374	220	0	882158147
374	1001	0	882158327
374	820	1	882158327
374	122	0	882158328
374	758	0	882158481
374	173	0	882158521
374	95	1	882158577
374	789	1	882158609
374	692	1	882158641
374	558	0	882158738
374	465	1	882158849
374	197	1	882158940
374	135	1	882159077
374	143	0	882159114
374	637	1	882159237
279	1001	1	882160106
256	409	1	882163654
256	21	1	882163677
256	934	0	882163730
256	120	0	882163754
256	368	0	882163778
256	1057	0	882163805
256	363	0	882163834
256	841	0	882163857
256	827	0	882163857
256	413	1	882163956
256	834	0	882163956
256	595	1	882164037
256	974	0	882164059
256	986	1	882164059
256	64	1	882164231
256	487	1	882164231
256	22	1	882164259
256	174	1	882164406
256	195	1	882164406
256	79	1	882164406
256	56	0	882164406
256	11	1	882164406
256	127	1	882164406
256	50	1	882164443
256	172	0	882164443
256	526	0	882164443
256	210	1	882164443
256	96	1	882164444
256	181	1	882164444
256	187	0	882164444
256	265	1	882164479
256	233	1	882164479
256	182	1	882164479
256	684	1	882164480
256	2	1	882164480
256	230	1	882164480
256	4	1	882164525
256	89	1	882164525
256	679	0	882164525
256	550	1	882164525
256	232	0	882164525
256	161	1	882164559
256	188	1	882164559
256	228	0	882164559
256	566	1	882164559
256	808	1	882164559
256	82	1	882164559
256	92	0	882164603
256	583	1	882164603
256	576	0	882164603
256	1231	0	882164603
256	568	1	882164603
256	403	1	882164603
256	385	1	882164603
256	849	0	882164603
256	227	1	882164603
256	1228	0	882164643
256	229	0	882164644
256	29	1	882164644
256	761	1	882164644
256	665	1	882164644
256	779	1	882164644
256	554	1	882164644
256	226	1	882164644
256	185	1	882164696
256	234	1	882164696
256	98	1	882164696
256	12	1	882164696
256	657	1	882164727
256	5	1	882164727
256	443	0	882164727
256	218	0	882164727
256	203	1	882164867
256	31	1	882164867
256	1109	1	882164867
256	642	1	882164893
256	939	1	882164893
256	44	1	882164893
256	552	0	882164927
256	1208	0	882164927
256	38	1	882164927
256	356	0	882164927
256	1042	1	882164927
256	1046	1	882164927
256	54	1	882164955
256	802	0	882164955
256	769	1	882164955
256	77	0	882164955
256	1471	0	882164999
256	449	0	882164999
256	1210	1	882164999
256	1207	0	882164999
256	1090	0	882164999
256	452	1	882164999
256	771	0	882164999
256	662	0	882165032
256	1119	0	882165032
256	216	1	882165032
256	202	0	882165032
256	692	1	882165066
256	1424	0	882165066
256	732	1	882165067
256	778	1	882165103
256	97	1	882165103
256	66	1	882165103
256	724	1	882165103
256	86	1	882165103
256	381	1	882165135
256	451	1	882165135
256	51	1	882165135
256	716	1	882165135
256	794	1	882165135
256	739	1	882165135
256	49	1	882165238
256	402	1	882165269
256	775	1	882165269
256	722	0	882165269
256	36	0	882165269
256	785	1	882165296
256	728	1	882165296
256	781	1	882165296
256	88	1	882165296
256	796	1	882165328
256	387	1	882165328
256	1041	1	882165328
483	199	0	882165665
483	109	1	882165734
385	325	1	882175397
145	754	0	882181058
145	339	0	882181058
145	343	1	882181082
145	342	1	882181205
145	687	0	882181335
145	338	0	882181335
145	1	0	882181396
145	652	1	882181571
145	89	1	882181605
145	69	1	882181632
145	172	1	882181632
145	209	1	882181659
145	486	0	882181659
145	134	1	882181695
145	59	0	882181695
145	96	1	882181728
145	174	1	882181728
145	195	1	882181728
145	42	1	882181785
145	64	1	882181785
145	510	1	882181859
145	238	1	882181859
145	276	0	882182634
145	974	0	882182634
145	443	0	882182658
145	672	0	882182689
145	637	0	882182689
145	452	0	882182762
145	859	0	882182763
145	590	0	882182802
145	761	1	882182850
145	12	1	882182917
145	250	1	882182944
768	535	0	882190750
533	298	1	882195203
533	255	0	882195237
533	257	1	882195275
707	269	1	882200810
707	310	1	882200872
827	268	1	882201175
827	258	0	882201175
913	604	0	882201336
827	269	1	882201356
827	302	1	882201356
827	343	1	882201532
827	300	0	882201725
827	286	0	882201725
827	689	0	882201884
827	301	1	882201885
827	288	0	882204460
827	332	0	882204460
498	447	0	882205321
648	286	0	882210926
648	50	1	882211016
648	275	1	882211016
648	929	1	882211066
648	181	1	882211066
648	1	1	882211109
648	7	0	882211109
648	742	1	882211175
648	14	0	882211223
648	222	1	882211258
648	619	0	882211301
648	740	1	882211301
648	117	0	882211301
648	249	0	882211348
648	676	0	882211384
648	864	0	882211418
648	458	0	882211418
648	596	0	882211419
648	109	1	882211419
648	295	1	882211464
648	250	1	882211464
648	24	0	882211532
648	477	0	882211585
648	121	1	882211654
648	125	0	882211654
648	288	1	882211654
648	471	1	882211685
648	455	0	882211685
648	290	0	882211707
648	546	1	882211736
648	291	0	882211736
648	25	0	882211760
648	240	0	882211857
648	748	0	882211886
648	111	1	882211886
648	685	1	882211924
648	827	0	882211924
648	405	1	882211924
648	472	0	882211965
648	473	0	882211965
648	825	1	882212039
648	220	0	882212039
648	928	1	882212071
648	235	1	882212071
648	13	0	882212071
648	831	0	882212131
648	820	0	882212131
648	930	0	882212131
648	118	1	882212200
648	763	0	882212200
648	107	1	882212200
648	411	0	882212288
648	1047	0	882212288
648	1033	0	882212288
648	1028	0	882212288
648	151	0	882212288
648	1244	0	882212373
648	1060	0	882212373
648	406	0	882212373
648	252	1	882212374
648	926	0	882212400
648	323	1	882212526
648	826	0	882212526
648	225	0	882212527
648	687	0	882212527
648	105	0	882212560
648	122	0	882212609
648	413	0	882212609
648	21	0	882212609
648	931	0	882212609
648	133	1	882212651
648	435	1	882212651
648	169	1	882212651
648	568	1	882212651
648	603	1	882212651
648	483	1	882212708
648	23	0	882212709
648	173	1	882213502
648	663	0	882213502
648	210	1	882213502
648	66	1	882213535
648	238	0	882213535
648	194	1	882213535
648	692	1	882213535
648	216	1	882213596
648	629	1	882213596
648	186	1	882213597
648	175	0	882213597
450	286	1	882215617
450	302	1	882215617
450	269	1	882215617
450	292	1	882215922
450	689	0	882216026
450	304	1	882216108
450	258	1	882216108
450	270	1	882216108
450	340	1	882216178
450	307	1	882216475
450	301	1	882216475
450	873	0	882216475
450	300	1	882216475
805	541	0	882216971
805	890	0	882216972
536	271	0	882317149
536	304	0	882317183
536	596	0	882317312
536	50	1	882318139
536	405	0	882318246
536	275	1	882318287
536	1115	1	882318369
536	283	0	882318369
536	181	1	882318369
536	1	1	882318394
536	274	1	882318394
536	117	1	882318415
536	151	0	882318442
536	546	0	882318533
536	408	1	882318561
536	993	0	882318629
536	740	1	882318630
536	713	1	882318741
536	10	1	882318772
536	121	1	882318820
536	148	1	882318820
536	472	0	882319003
536	21	0	882320267
758	887	1	882322840
758	331	1	882322862
399	302	1	882340101
399	288	0	882340200
399	301	1	882340242
399	332	0	882340242
399	754	0	882340242
399	307	0	882340264
399	268	0	882340284
399	289	1	882340311
399	328	1	882340311
399	1393	0	882340421
399	264	0	882340517
399	890	0	882340517
399	340	0	882340517
399	323	0	882340517
399	343	0	882340517
399	1137	1	882340556
399	544	0	882340556
399	405	0	882340599
399	591	0	882340599
399	147	1	882340620
399	246	0	882340639
399	1	1	882340657
399	273	0	882340657
399	924	1	882340678
399	628	0	882340719
399	471	0	882340719
399	845	0	882340719
399	282	0	882340775
399	123	0	882340807
399	459	1	882340807
399	475	1	882340827
399	1086	0	882340827
399	15	1	882340828
399	742	1	882340844
399	235	1	882340876
399	763	0	882340900
399	413	0	882340900
399	455	1	882340924
399	820	1	882341191
399	24	1	882341239
399	295	1	882341264
399	597	0	882341330
399	148	1	882341362
399	546	0	882341383
399	118	0	882341383
399	121	0	882341403
399	824	0	882341445
399	760	0	882341554
399	825	0	882341586
399	986	0	882341586
399	928	0	882341586
399	1244	0	882341607
399	977	0	882341607
399	1279	0	882341625
399	407	0	882341644
399	511	0	882341848
399	616	0	882341881
399	114	1	882341974
399	96	0	882342019
399	69	0	882342019
399	157	0	882342019
399	238	0	882342061
399	204	0	882342061
399	176	0	882342127
399	746	1	882342158
399	174	0	882342187
399	1401	0	882342219
399	64	0	882342313
399	399	0	882342354
399	156	0	882342537
399	710	0	882342537
399	320	0	882342537
399	172	0	882342537
399	182	1	882342570
399	318	1	882342589
399	195	0	882342669
399	175	0	882342669
399	186	1	882342669
399	144	0	882342689
399	181	0	882342689
399	265	0	882342776
399	168	0	882342776
399	210	0	882342805
399	22	0	882342834
399	241	1	882342866
399	98	1	882342894
399	588	1	882342938
399	531	0	882342964
399	223	0	882343012
399	50	0	882343040
399	95	0	882343068
399	54	1	882343126
399	66	0	882343171
399	526	0	882343171
399	55	0	882343171
399	946	0	882343172
399	97	1	882343204
399	57	1	882343260
399	128	0	882343293
399	234	0	882343294
399	132	0	882343327
399	419	0	882343327
399	154	0	882343327
399	582	0	882343358
399	772	1	882343358
399	1220	0	882343389
399	1396	1	882343455
399	393	1	882343455
399	110	0	882343523
399	959	0	882343523
399	418	0	882343605
399	622	1	882343605
399	140	1	882343731
399	73	0	882343731
399	673	0	882343789
399	542	0	882344021
399	423	0	882344052
399	559	0	882344096
399	806	0	882344096
399	468	0	882344134
399	28	0	882344134
399	382	0	882344134
399	11	1	882344199
399	102	0	882344236
399	99	0	882344269
399	433	0	882344269
399	684	0	882344269
399	188	1	882344310
399	39	0	882344310
399	655	0	882344372
399	179	0	882344406
399	226	0	882344406
399	506	0	882344406
399	402	0	882344434
399	161	0	882344434
399	203	1	882344434
399	222	0	882344434
399	82	0	882344512
399	230	0	882344512
399	356	0	882344512
399	735	0	882344512
399	239	0	882344553
399	164	0	882344553
399	679	0	882344596
399	218	1	882344597
399	385	0	882344597
399	143	1	882344638
399	1184	0	882344638
399	1192	0	882344638
399	451	0	882344684
399	404	0	882344684
399	214	1	882344722
399	727	1	882344722
399	755	0	882344757
399	227	0	882344794
399	470	1	882344832
399	566	1	882344871
399	431	0	882344906
399	33	0	882344942
399	58	0	882344942
399	975	0	882344974
399	180	0	882345001
399	5	0	882345001
399	91	1	882345023
399	747	1	882345053
399	774	0	882345053
399	389	0	882345078
399	550	0	882345120
399	38	0	882345164
399	380	0	882345164
399	545	0	882345164
399	1090	0	882345212
399	225	0	882345212
399	366	0	882345271
399	53	1	882345271
399	561	0	882345335
350	286	1	882345337
350	324	1	882345384
399	665	0	882345408
399	697	0	882345454
399	219	0	882345454
399	1459	0	882345473
399	1228	0	882345500
350	127	1	882345502
350	50	1	882345502
399	541	0	882345622
399	31	0	882345649
350	429	1	882345668
399	384	0	882345698
350	1	1	882345734
350	479	1	882345789
350	172	1	882345823
350	23	1	882345823
399	84	0	882345842
399	1074	1	882345842
399	568	0	882345842
350	210	1	882345918
350	654	1	882345918
350	480	1	882345918
350	603	1	882345975
350	1039	1	882345975
350	604	1	882346086
350	427	1	882346118
350	204	1	882346161
350	530	1	882346161
350	340	1	882346257
350	616	1	882346383
399	187	0	882346401
399	127	0	882346585
399	56	0	882346649
350	657	1	882346663
350	181	1	882346720
350	174	1	882346720
399	969	0	882346728
350	515	1	882346756
350	168	1	882346847
399	501	0	882346851
350	435	1	882346900
350	190	1	882346900
350	133	1	882346900
350	132	1	882346929
350	589	1	882346986
399	633	0	882347019
399	233	0	882347061
399	549	1	882347190
350	489	1	882347465
350	183	0	882347465
350	173	1	882347465
350	214	0	882347465
350	258	0	882347465
350	89	1	882347465
350	265	0	882347466
350	153	0	882347466
350	211	0	882347466
350	271	0	882347466
350	185	1	882347531
399	68	0	882347577
399	941	0	882347577
350	228	1	882347598
399	117	0	882347620
350	193	1	882347653
350	179	1	882347653
350	176	1	882347653
350	136	1	882347699
350	483	1	882347734
350	187	1	882347782
399	420	0	882347783
399	228	0	882347783
399	732	0	882348089
399	722	0	882348153
399	139	0	882348153
399	1042	0	882348283
399	432	0	882348283
399	378	0	882348284
399	1219	0	882348448
399	436	0	882348478
399	720	0	882348565
399	554	0	882348592
399	1542	0	882348592
399	63	0	882348615
399	43	0	882348664
399	1210	0	882348690
399	540	0	882348722
399	578	0	882348722
399	155	0	882348773
399	926	0	882348850
399	41	0	882348876
399	62	0	882348876
399	78	0	882348948
399	1139	1	882348974
399	94	1	882349022
399	551	0	882349022
399	80	0	882349068
399	77	0	882349094
399	229	0	882349143
399	400	0	882349170
399	1135	0	882349170
399	29	0	882349198
399	1314	0	882349198
399	794	0	882349274
399	386	0	882349353
399	826	0	882349353
399	196	1	882349678
399	496	0	882349868
399	48	0	882349868
399	173	0	882349928
399	465	0	882350005
399	658	0	882350198
399	1540	0	882350282
399	1217	1	882350282
399	72	1	882350323
399	1178	0	882350341
399	231	0	882350375
399	768	0	882350401
399	232	0	882350431
399	383	0	882350431
399	426	0	882350431
399	1231	0	882350487
399	403	0	882350502
399	576	0	882350563
399	738	1	882350583
399	781	0	882350617
399	90	0	882350653
399	401	0	882350710
399	395	0	882350733
399	552	0	882350733
399	444	0	882350733
399	575	0	882350762
399	452	0	882350762
399	450	0	882350791
399	388	0	882350791
399	364	1	882350813
399	1207	0	882350813
399	769	0	882350813
399	1232	0	882350831
399	780	0	882350850
536	169	1	882359047
536	8	1	882359047
536	174	1	882359065
536	385	1	882359085
536	83	1	882359307
536	493	1	882359333
536	480	1	882359370
536	135	1	882359370
536	195	1	882359431
536	180	1	882359431
536	318	1	882359431
536	190	1	882359431
536	183	0	882359455
536	427	1	882359455
536	496	1	882359455
536	210	1	882359477
536	133	1	882359477
536	199	0	882359499
536	172	1	882359539
536	153	1	882359540
536	197	0	882359567
536	87	0	882359584
536	511	1	882359603
536	179	0	882359625
536	483	1	882359625
536	486	1	882359652
536	614	1	882359653
536	603	1	882359653
536	474	1	882359678
536	648	0	882359678
536	707	1	882359678
536	28	1	882359678
536	727	0	882359697
536	588	0	882359726
536	176	0	882359726
536	435	0	882359755
536	188	0	882359755
536	230	1	882359779
536	136	1	882359780
536	79	1	882359813
536	431	1	882359813
536	487	1	882359813
536	746	1	882359838
536	404	1	882359838
536	510	1	882359838
536	228	1	882359863
536	22	1	882359863
536	168	1	882359863
536	436	0	882359883
536	70	0	882359906
536	498	1	882359906
536	69	1	882359938
536	1063	1	882359938
536	204	1	882359938
536	144	1	882359962
536	132	1	882359962
536	96	1	882359988
536	778	1	882359988
536	724	1	882359988
536	1039	1	882360029
536	98	1	882360029
536	209	0	882360030
536	163	1	882360080
536	662	1	882360100
536	582	0	882360100
536	1050	1	882360124
536	189	1	882360143
536	191	1	882360187
536	52	0	882360187
536	699	0	882360209
536	568	1	882360209
536	2	1	882360227
536	566	1	882360264
536	736	1	882360264
536	549	0	882360283
536	265	1	882360300
536	95	1	882360361
536	234	1	882360405
536	378	1	882360405
536	56	0	882360405
536	205	1	882360424
536	143	1	882360425
536	214	0	882360450
536	489	1	882360451
536	71	1	882360467
536	679	1	882360495
536	403	0	882360496
536	215	1	882360530
536	584	1	882360530
536	470	1	882360530
536	222	1	882360552
536	432	1	882360552
536	86	0	882360573
536	217	0	882360601
536	423	1	882360601
536	88	1	882360601
536	694	1	882360622
536	97	0	882360662
536	31	0	882360685
536	213	1	882360704
536	380	1	882360734
536	389	1	882360734
536	49	0	882360753
536	1118	0	882360776
536	80	0	882360802
536	63	1	882360802
536	443	0	882360833
536	501	0	882360834
536	862	0	882360834
536	62	1	882360873
536	73	1	882360894
536	82	1	882360929
536	416	1	882360929
536	500	1	882360946
536	419	0	882360993
536	755	1	882360993
536	164	1	882361018
536	441	0	882361018
536	402	1	882361042
536	640	1	882361042
536	141	1	882361042
536	227	1	882361066
536	229	1	882361142
536	570	0	882361162
536	386	1	882361162
536	708	0	882361179
536	720	1	882361207
536	449	1	882361262
536	167	0	882361317
536	139	1	882361317
279	224	1	882369761
450	332	1	882369964
450	322	1	882370316
450	294	1	882370316
450	748	1	882370410
450	336	0	882370464
450	264	0	882370581
450	89	1	882371311
450	503	1	882371311
450	50	1	882371415
450	427	1	882371415
450	488	1	882371415
450	214	0	882371416
450	501	1	882371416
450	671	0	882371416
450	265	1	882371526
450	173	1	882371526
450	479	1	882371526
450	196	1	882371526
450	448	1	882371526
450	528	1	882371526
450	56	1	882371645
450	199	1	882371732
450	169	1	882371732
450	223	0	882371732
450	230	1	882371732
450	98	1	882371732
450	483	0	882371826
450	195	1	882371826
450	709	0	882371826
450	606	1	882371904
450	702	1	882371904
450	523	1	882371904
450	59	1	882371904
450	610	1	882371904
450	482	1	882371904
450	423	1	882371904
450	193	1	882372027
450	83	1	882372027
450	434	0	882372027
450	172	1	882372103
450	1401	1	882372103
450	181	1	882372103
450	499	1	882372178
450	480	1	882372178
450	511	1	882372178
450	275	1	882372178
450	704	0	882372178
450	921	1	882372178
450	228	1	882373019
450	663	1	882373019
450	133	1	882373019
450	507	1	882373020
450	180	1	882373020
450	608	1	882373088
450	176	1	882373088
450	506	1	882373088
450	603	1	882373088
450	485	1	882373088
450	127	1	882373155
450	1172	1	882373231
450	661	0	882373231
450	135	0	882373231
450	12	1	882373231
450	604	1	882373231
450	481	1	882373231
450	13	0	882373297
450	491	0	882373297
450	494	0	882373385
450	190	1	882373385
450	845	1	882373385
450	58	0	882373464
450	489	1	882373464
450	123	0	882373464
450	205	1	882373531
